S11 dB20 X,S11 dB20 Y
433800000,-27.61899565510313
434000000,-29.11491762361828
434200000,-30.87856830230589
434400000,-32.988075107477
434600000,-35.48093732109239
434800000,-38.00739375271711
435000000,-38.93594585031791
435200000,-37.1800159188479
435400000,-34.57341107443909
435600000,-32.22070891126164
435800000,-30.25277493626796
436000000,-28.60228247847497
436200000,-27.19480148174181
436400000,-25.97376762033523
436600000,-24.89845351275807
436800000,-23.93942162445346
437000000,-23.07500333317991
437200000,-22.28890853504609
437400000,-21.56863763119393
437600000,-20.90441806481027
437800000,-20.28847964049356
438000000,-19.71455075143223
438200000,-19.17750112357377
438400000,-18.67308362430607
438600000,-18.1977443574718
438800000,-17.74848070890736
439000000,-17.32273365294132
439200000,-16.91830493757484
439400000,-16.53329260629912
439600000,-16.16604022296075
439800000,-15.8150964679399
440000000,-15.4791826763848
440200000,-15.15716652501405
440400000,-14.84804052718211
440600000,-14.55090432309978
440800000,-14.26494999197562
441000000,-13.98944978997453
441200000,-13.72374584986821
441400000,-13.46724147907473
441600000,-13.21939376770376
441800000,-12.97970727809887
442000000,-12.74772863149128
442200000,-12.52304184351597
442400000,-12.30526428794701
442600000,-12.09404319002508
442800000,-11.88905256816131
443000000,-11.68999055741087
443200000,-11.49657705872203
443400000,-11.30855166783067
443600000,-11.12567184484054
443800000,-10.94771129171546
444000000,-10.77445851006839
444200000,-10.60571551584116
444400000,-10.44129669074548
444600000,-10.28102775354011
444800000,-10.12474483632935
445000000,-9.972293653495843
445200000,-9.823528752171125
445400000,-9.678312834942739
445600000,-9.536516146625399
445800000,-9.398015917960244
446000000,-9.262695859944932
446200000,-9.130445703561351
446400000,-9.001160779901614
446600000,-8.874741636628553
446800000,-8.751093687072899
447000000,-8.630126888605773
447200000,-8.511755447531122
447400000,-8.395897547805468
447600000,-8.282475101371908
447800000,-8.171413518083638
448000000,-8.06264149333593
448200000,-7.956090811886844
448400000,-7.851696166353028
448600000,-7.749394989028044
448800000,-7.649127296015962
449000000,-7.550835542454218
449200000,-7.454464487960211
449400000,-7.359961071476324
449600000,-7.267274294654574
449800000,-7.176355113156216
450000000,-7.087156335191374
450200000,-6.999632526718946
450400000,-6.913739922842161
450600000,-6.829436344823914
450800000,-6.746681122376255
451000000,-6.665435020798909
451200000,-6.58566017256705
451400000,-6.507320013124369
451600000,-6.430379220472002
451800000,-6.354803658375524
452000000,-6.280560322862632
452200000,-6.20761729183
452400000,-6.135943677481944
452600000,-6.065509581514935
452800000,-5.996286052705452
453000000,-5.92824504690289
453200000,-5.861359389151396
453400000,-5.795602737830698
453600000,-5.730949550736631
453800000,-5.66737505291295
454000000,-5.604855206108369
454200000,-5.54336667987481
454400000,-5.482886824044644
454600000,-5.423393642628013
454800000,-5.364865768988452
455000000,-5.307282442196466
455200000,-5.250623484581519
455400000,-5.194869280304787
455600000,-5.140000754948275
455800000,-5.08599935607993
456000000,-5.03284703467288
456200000,-4.980526227427676
456400000,-4.929019839821734
456600000,-4.87831122996876
456800000,-4.828384193168995
457000000,-4.779222947129719
457200000,-4.730812117830308
457400000,-4.683136725980967
457600000,-4.636182174072661
457800000,-4.589934233947083
458000000,-4.544379034886596
458200000,-4.499503052202231
458400000,-4.455293096273023
458600000,-4.411736302032736
458800000,-4.368820118851075
459000000,-4.326532300870913
459200000,-4.284860897635973
459400000,-4.243794245165208
459600000,-4.203320957302762
459800000,-4.163429917439159
460000000,-4.124110270520229
460200000,-4.085351415363835
460400000,-4.047142997236085
460600000,-4.009474900742193
460800000,-3.972337242930473
461000000,-3.935720366662845
461200000,-3.899614834227441
461400000,-3.864011421161408
461600000,-3.828901110292567
461800000,-3.7942750860069
462000000,-3.760124728663203
462200000,-3.726441609274884
462400000,-3.693217484284134
462600000,-3.66044429058229
462800000,-3.628114140660452
463000000,-3.596219317916258
463200000,-3.564752272137741
463400000,-3.533705615119971
463600000,-3.503072116413477
463800000,-3.472844699223285
464000000,-3.443016436442315
464200000,-3.413580546786885
464400000,-3.384530391070777
464600000,-3.355859468601039
464800000,-3.32756141366184
465000000,-3.299629992128222
465200000,-3.272059098168466
465400000,-3.244842751056805
465600000,-3.217975092070016
465800000,-3.191450381482124
466000000,-3.165262995668696
466200000,-3.139407424243528
466400000,-3.113878267339769
466600000,-3.088670232933069
466800000,-3.063778134245994
467000000,-3.039196887241923
467200000,-3.014921508180751
467400000,-2.990947111234931
467600000,-2.967268906189923
467800000,-2.943882196208146
468000000,-2.920782375627017
468200000,-2.897964927863504
468400000,-2.875425423339297
468600000,-2.853159517488218
468800000,-2.831162948788861
469000000,-2.809431536875086
469200000,-2.787961180710744
469400000,-2.766747856750956
469600000,-2.745787617245489
469800000,-2.725076588497076
470000000,-2.704610969216831
470200000,-2.684387028923129
470400000,-2.664401106360101
470600000,-2.644649607968885
470800000,-2.625129006404314
471000000,-2.605835839074727
471200000,-2.586766706734856
471400000,-2.567918272109777
471600000,-2.549287258548087
471800000,-2.530870448708649
472000000,-2.512664683306491
472200000,-2.49466685983721
472400000,-2.476873931400302
472600000,-2.459282905487674
472800000,-2.441890842848077
473000000,-2.424694856361103
473200000,-2.407692109936425
473400000,-2.390879817452137
473600000,-2.374255241700004
473800000,-2.357815693379512
474000000,-2.341558530098701
474200000,-2.325481155410273
474400000,-2.309581017857224
474600000,-2.293855610060523
474800000,-2.278302467805612
475000000,-2.262919169176443
475200000,-2.24770333369413
475400000,-2.232652621461878
475600000,-2.217764732375004
475800000,-2.203037405292548
476000000,-2.188468417279737
476200000,-2.174055582832579
476400000,-2.159796753131229
476600000,-2.145689815322901
476800000,-2.131732691807883
477000000,-2.117923339530615
477200000,-2.104259749325155
477400000,-2.090739945228366
477600000,-2.077361983849994
477800000,-2.064123953729609
478000000,-2.051023974716062
478200000,-2.038060197368365
478400000,-2.025230802360564
478600000,-2.012533999899071
478800000,-1.999968029170638
479000000,-1.987531157770819
479200000,-1.97522168117561
479400000,-1.963037922208345
479600000,-1.950978230521983
479800000,-1.93904098209829
480000000,-1.927224578740122
480200000,-1.915527447602058
480400000,-1.903948040709298
480600000,-1.892484834488357
480800000,-1.881136329331808
481000000,-1.869901049130457
481200000,-1.858777540858173
481400000,-1.847764374136992
481600000,-1.836860140827628
481800000,-1.826063454616894
482000000,-1.815372950619328
482200000,-1.804787284989047
482400000,-1.794305134543979
482600000,-1.783925196374763
482800000,-1.773646187499488
483000000,-1.763466844487792
483200000,-1.753385923127049
483400000,-1.743402198055564
483600000,-1.733514462450583
483800000,-1.723721527679285
484000000,-1.714022222990019
484200000,-1.704415395189995
484400000,-1.694899908327086
484600000,-1.685474643404751
484800000,-1.676138498067682
485000000,-1.666890386318676
485200000,-1.65772923823455
485400000,-1.648653999677409
485600000,-1.639663632029976
485800000,-1.630757111927823
486000000,-1.621933430982698
486200000,-1.613191595541833
486400000,-1.604530626421474
486600000,-1.595949558667235
486800000,-1.587447441306687
487000000,-1.579023337114452
487200000,-1.570676322370332
487400000,-1.562405486649663
487600000,-1.554209932575123
487800000,-1.546088775607354
488000000,-1.538041143838631
488200000,-1.530066177760468
488400000,-1.52216303007729
488600000,-1.51433086548363
488800000,-1.506568860482523
489000000,-1.4988762031735
489200000,-1.491252093071316
489400000,-1.483695740914269
489600000,-1.476206368479802
489800000,-1.468783208401788
490000000,-1.461425503991515
490200000,-1.45413250906422
490400000,-1.446903487771348
490600000,-1.439737714433901
490800000,-1.432634473361939
491000000,-1.425593058710993
491200000,-1.41861277431804
491400000,-1.411692933538792
491600000,-1.404832859105359
491800000,-1.398031882963177
492000000,-1.391289346138577
492200000,-1.384604598584145
492400000,-1.377976999033888
492600000,-1.371405914876526
492800000,-1.364890722006364
493000000,-1.358430804695064
493200000,-1.352025555457899
493400000,-1.345674374924907
493600000,-1.339376671711888
493800000,-1.333131862300096
494000000,-1.326939370903334
494200000,-1.320798629361168
494400000,-1.314709077015777
494600000,-1.308670160583716
494800000,-1.302681334061788
495000000,-1.296742058600361
495200000,-1.290851802398474
495400000,-1.285010040594899
495600000,-1.279216255162258
495800000,-1.273469934803246
496000000,-1.267770574848083
496200000,-1.262117677147139
496400000,-1.256510749986826
496600000,-1.250949307972624
496800000,-1.245432871954799
497000000,-1.239960968916372
497200000,-1.234533131888398
497400000,-1.229148899860736
497600000,-1.223807817693918
497800000,-1.21850943602436
498000000,-1.213253311181418
498200000,-1.20803900510902
498400000,-1.202866085274288
498600000,-1.19773412458748
498800000,-1.192642701328192
499000000,-1.187591399051498
499200000,-1.182579806531155
499400000,-1.177607517663503
499600000,-1.172674131404748
499800000,-1.167779251692788
500000000,-1.162922487369981
